obj_ID,alpha,delta,u,g,r,i,z,redshift,a,b,c,class_GALAXY,class_QSO,class_STAR
1.2376786007695035e+18,2.65531463684914,17.0199037938925,26.33816,21.7569,19.89272,19.0643,18.64448,0.4740236,0.22630165248852058,-0.1196268324784132,-0.9666834968241397,1.0,0.0,0.0
1.2376637890244777e+18,111.188071065357,43.2447872572812,20.28515,19.65154,19.35507,19.02928,18.85023,1.640315,-0.2457597238608236,-0.6981527395740635,-0.6724469572784768,0.0,1.0,0.0
1.2376517363042232e+18,203.702181022024,2.21871552781801,27.12773,22.75538,20.68245,19.66587,19.42719,0.5240293,0.5292575563272959,-0.2900572665071798,0.7973413454831263,1.0,0.0,0.0
1.2376607653714327e+18,123.171866301821,25.8750642231293,20.47375,19.97891,19.94506,19.95413,19.83449,2.239711,-0.5867445294446847,-0.4458169610894059,0.6760015490897509,0.0,1.0,0.0
1.237660962399912e+18,131.611672715754,31.1686012112556,19.99721,17.92748,16.76797,16.2922,15.93646,0.1467623,0.9156027995747829,-0.3189652297691314,-0.24481155121673714,1.0,0.0,0.0
1.237653442987688e+18,357.100528009351,-8.83530102328985,17.81824,16.7052,16.31695,16.19374,16.148,-0.0001390112,-0.4200444485766671,0.7172925455123279,-0.5559263128980032,0.0,0.0,1.0
1.2376613865364524e+18,229.85064405928,47.4102688243219,21.7119,21.26126,21.08325,21.19637,20.86976,1.352614,0.835140937005449,0.4719579845474924,-0.2824805766057722,0.0,1.0,0.0
1.2376639162735004e+18,141.455265994567,65.6150404293457,19.64007,18.13849,17.44905,17.09127,16.77489,0.1142755,0.9331871475008057,0.07819349060865832,0.3507813076059542,1.0,0.0,0.0
1.237665566075126e+18,226.373817788535,19.2661964550807,18.99122,17.55082,16.7046,16.24318,15.89558,0.09671067,0.8998188136659835,0.16294651665214804,0.4046906661682146,1.0,0.0,0.0
1.2376637890258537e+18,112.838592716813,46.0448076558598,21.55104,20.2867,19.82398,19.60179,19.36035,2.63821,-0.45642134834909526,0.12080370172383488,0.8815248257542226,0.0,1.0,0.0
1.237664854183838e+18,222.784635123692,31.9546185149904,23.46338,21.83949,20.36412,19.13192,18.74379,0.5658262,-0.8276375130509247,0.2276689276314077,0.513013651262854,1.0,0.0,0.0
1.237665026515403e+18,184.09634660563,36.1660334032314,26.0177,22.32205,20.54662,19.47447,18.98647,0.5759117,-0.011617449160050197,0.03587477337831539,-0.9992887648272987,1.0,0.0,0.0
1.2376737383253284e+18,109.567464606236,29.8686384350952,19.92999,18.75244,18.68653,18.66577,18.7473,0.0001893921,-0.021756323009367473,0.008899286683489702,-0.9997236943804209,0.0,0.0,1.0
1.2376593244209807e+18,250.001262370621,34.7856997609707,24.39482,22.00873,20.4474,18.90064,18.06322,-6.187311e-05,-0.23593500714519328,0.9450744335829536,-0.22620563076823938,0.0,0.0,1.0
1.2376551244708577e+18,180.968748834734,4.21221754859995,20.6924,18.68706,17.5006,16.98456,16.59458,0.1604188,-0.15411923187218293,0.454136961919894,-0.8775003602194685,1.0,0.0,0.0
1.237662336261751e+18,252.755211583722,22.1054254606337,19.24437,17.84476,17.15234,16.77283,16.56017,0.1179339,-0.14158066802219826,-0.983337407309715,-0.11402832028840909,1.0,0.0,0.0
1.237657627892581e+18,115.767017782229,23.0388653070089,22.52899,21.63074,21.52146,21.23156,20.98784,0.9195678,0.44495019331442265,-0.22708993078349252,-0.8662848773966948,0.0,1.0,0.0
1.2376529334977823e+18,320.746253939423,-8.45538942935359,19.67838,17.63075,16.54655,16.09391,15.69743,0.1205991,-0.5398931925077299,-0.16926104153686736,-0.824539896246183,1.0,0.0,0.0
1.2376623373286126e+18,239.751466811714,32.9189730582367,23.85279,26.21762,22.69427,21.07411,19.54151,0.9386613,0.03712113417746074,0.0566130628709921,0.9977058597150485,1.0,0.0,0.0
1.2376637884928494e+18,119.731850983542,53.808629370114,21.58465,20.10609,19.8751,19.70786,19.99973,-9.15277e-05,-0.8642293695782292,-0.3167717047914198,-0.3908494387893557,0.0,0.0,1.0
1.2376613607652728e+18,214.734352084899,42.5751270693188,23.00161,21.64594,20.07536,19.22152,18.8502,0.4453937,0.07300958868292998,0.1456195683063635,-0.9866430668112038,1.0,0.0,0.0
1.2376672110495667e+18,142.794105183862,22.7548914389534,22.40577,21.63441,20.60844,19.74394,19.54434,0.4984436,0.10676110800540589,0.714318273480143,-0.6916295757049475,1.0,0.0,0.0
1.237678600765244e+18,352.561536308643,16.635349874091,23.35083,21.85159,20.8734,19.8769,19.78409,0.6213913,-0.45762616222791,-0.3879311348277445,-0.8000548295434587,1.0,0.0,0.0
1.237657070087898e+18,33.2177969747633,-0.426501891409358,24.8367,22.75175,20.91093,19.74516,19.27188,0.6151849,-0.20850696251103726,0.8862203963625417,-0.41368859744430997,1.0,0.0,0.0
1.2376634631454067e+18,353.600728402364,1.16507520266783,20.64049,18.7562,17.73484,17.29932,16.92138,0.09978386,-0.0673778863886365,0.38888772580030856,0.9188180217799736,1.0,0.0,0.0
1.2376711232286886e+18,146.500278084041,13.1149612704594,20.50977,19.35494,18.85241,18.62476,18.59484,0.0004230188,-0.3449780885558852,0.7804122591089101,0.5214852100001064,0.0,0.0,1.0
1.2376717679990543e+18,229.179870696903,57.9143940006671,25.3665,22.09465,20.69348,19.79517,19.49469,0.4898618,-0.201150513359322,0.031717548720400654,0.9790467139408876,1.0,0.0,0.0
1.2376517373903503e+18,232.025495964783,2.52836816793221,19.69697,18.49436,17.85507,17.48729,17.29202,0.09305454,-0.7355408635198388,0.3574504816841772,0.5755074206613147,1.0,0.0,0.0
1.2376788589909115e+18,319.225922922334,8.69326737658843,21.72821,19.68781,19.00372,18.46772,18.21941,4.227533e-05,-0.25815457150107307,0.6979538203020453,0.6679945223868812,0.0,0.0,1.0
1.237665443130049e+18,204.540045459637,29.497778696674,22.38201,21.95944,20.593,19.64428,19.23491,0.6767624,0.3213146590583365,0.11240536746823193,-0.9402775777601828,1.0,0.0,0.0
1.237664877804782e+18,148.425354250803,30.6464517925634,23.03679,21.99078,21.88016,21.93864,21.58805,2.476393,-0.5154083231806379,-0.5002749133730667,-0.6957580552503102,0.0,1.0,0.0
1.2376623019018816e+18,226.058217849009,44.3710917203741,22.25552,22.01545,21.82009,21.67541,21.13591,-0.0006710014,0.9167651146429939,-0.12587777320145038,0.3790732261548718,0.0,0.0,1.0
1.2376646743269706e+18,196.836238098786,37.788623888361,21.54471,20.26032,18.57252,17.97172,17.60233,0.3591494,-0.46583671398063325,0.8803437546547914,0.08939255868376289,1.0,0.0,0.0
1.2376785814431995e+18,9.69273712478173,25.8310428585534,23.61969,21.91835,20.33577,19.53593,18.93081,0.4896261,-0.738601461085284,-0.20279205623423943,0.6429177736001492,1.0,0.0,0.0
1.2376570700922885e+18,43.169490605581,-0.514346848026134,21.15018,20.58304,20.03462,19.94151,19.81473,0.251482,0.5985150539900524,-0.6322569725787475,-0.4919663106075879,1.0,0.0,0.0
1.2376697627957663e+18,332.650298343039,6.38017675104732,22.42072,21.88556,21.11476,19.83921,19.52078,0.6991099,0.9320149929411252,-0.34924228713408484,0.0968394434634344,1.0,0.0,0.0
1.237668337400546e+18,247.58721463791,12.7083254379647,26.6328,22.04461,20.14032,19.31597,18.88245,0.4592627,-0.8178127903540985,0.5578226074740344,0.14147854439494617,1.0,0.0,0.0
1.237680242524029e+18,359.654862416641,-7.39244016697288,19.72329,17.61038,16.56762,16.08588,15.70683,0.117848,0.025590707046204614,0.44459292458687505,-0.8953671018750714,1.0,0.0,0.0
1.237661212044493e+18,217.135162589009,45.7512632216525,19.4732,17.91041,17.06734,16.67704,16.39842,0.1028892,0.18388688239017079,0.07032403181097972,0.9804285517235164,1.0,0.0,0.0
1.2376802629283348e+18,4.1073101230475,-8.01151200527387,21.83434,19.33265,17.95414,17.4163,17.04915,0.2292398,0.08923736385383091,0.12902679505133363,-0.9876177292106497,1.0,0.0,0.0
1.2376639162675366e+18,123.374241047215,55.2790094556366,24.57909,21.72319,20.5964,19.51089,19.06796,0.0001629067,-0.1952812189706775,-0.22325115807221982,-0.9549995633175645,0.0,0.0,1.0
1.237678889600156e+18,38.3863421251351,-1.92471820407351,21.19584,20.96955,20.62744,20.60392,20.48339,1.026335,-0.26790788040883107,-0.2198694040688212,-0.9380206888812576,0.0,1.0,0.0
1.2376675492682135e+18,157.296622152958,21.4968598098681,21.42702,19.68608,18.27638,17.69165,17.30569,0.2101099,-0.8596631729970218,-0.18952174609981431,0.4744056668590396,1.0,0.0,0.0
1.237680311234e+18,12.9293861663903,32.3368273135567,24.07974,22.81233,21.53308,20.07915,19.33478,-0.0002291878,0.56566883452979,0.21486906190445737,0.7961470064491906,0.0,0.0,1.0
1.237661354318234e+18,186.40296888238,58.3661074480708,23.6511,21.88422,21.69401,21.28307,21.00317,0.8093178,0.12169333942694358,0.21166031624686935,0.9697374086139989,0.0,1.0,0.0
1.2376637825937577e+18,15.885367149415,-1.1037765485289,19.40684,18.66134,18.45513,18.15265,18.08929,0.06564931,-0.4431609623985601,-0.07945375545606656,-0.8929140284203791,1.0,0.0,0.0
1.2376556914001843e+18,214.897551221161,-2.92140175156524,24.56215,22.18669,20.93575,20.02653,19.56774,0.5363855,-0.28982562475273344,-0.9318237994224203,-0.21841591990203643,1.0,0.0,0.0
1.2376648740398712e+18,117.615485051154,15.7026265461781,25.86789,22.41307,20.73571,19.74916,19.34292,0.5954147,0.19301760283146216,0.9811807808290564,0.005336696438729416,1.0,0.0,0.0
1.2376648176784512e+18,187.569636518433,36.4578856819804,26.7704,22.22242,19.91031,19.04527,18.46934,0.5289232,0.1945369893697716,-0.25864232320615493,-0.9461815409388773,1.0,0.0,0.0
1.23766077288874e+18,168.435745705773,43.4981439783733,21.17332,20.76974,20.29243,20.28313,21.02854,0.2107039,0.3122333650703987,-0.8281655764467917,-0.4654590247544551,1.0,0.0,0.0
1.237654383588344e+18,136.094571426204,52.8355113083566,21.85276,21.45148,21.346,21.05623,21.24408,1.657139,0.45010799464381096,0.7104773766620733,0.5409479553608695,0.0,1.0,0.0
1.2376654410016364e+18,248.593993780421,13.5142579627842,20.32078,19.81091,19.75998,19.70918,19.5713,0.7593964,-0.5354722284738938,-0.2315714759173069,0.8121847967517505,0.0,1.0,0.0
1.2376683325699528e+18,232.015955834503,12.3602864118907,21.12478,20.80195,19.67194,19.54709,19.60816,-0.0002448637,0.8762642918427588,-0.4362201867181523,-0.20462854038693837,0.0,0.0,1.0
1.2376546026448486e+18,167.595278585065,5.74836016247079,20.62318,18.72775,17.50068,17.01704,16.65879,0.1520297,-0.39724064408957577,-0.7631614204508513,-0.5096906091137425,1.0,0.0,0.0
1.2376549505244209e+18,241.33437333597,54.6277360562003,24.2806,21.79079,20.16246,19.29823,18.81387,0.4670955,0.2891145300535223,-0.1846047781657281,-0.9393262821779839,1.0,0.0,0.0
1.2376609629365212e+18,130.720565655127,31.2559065666291,20.81899,20.57924,20.16622,19.97892,19.9298,0.5071033,0.3333839598330201,-0.929229015003586,-0.15933792078949877,1.0,0.0,0.0
1.2376582044981663e+18,142.653830712185,41.222885570325,24.52292,22.43259,20.65683,19.64231,19.26083,0.5225694,0.2641078922331226,0.8894711883364641,-0.3729450715313124,1.0,0.0,0.0
1.237661137963385e+18,163.328610131539,40.3997885638671,20.1733,17.98786,16.90853,16.47371,16.11237,0.1280566,-0.9038320719615098,0.03093022213617601,0.42676797800722,1.0,0.0,0.0
1.237665024364774e+18,175.473690183573,34.1042054546307,22.28051,22.03969,21.80414,21.40874,21.021,0.6961495,-0.8073403700248094,0.39547941363243505,0.4379469834593557,1.0,0.0,0.0
1.2376611368901673e+18,164.974370266152,39.8573802150656,19.5041,18.15057,17.37959,16.94639,16.66818,0.1095113,0.02258308686416217,-0.5537984056178097,0.832344478039506,1.0,0.0,0.0
1.237661360766321e+18,217.68594124207,41.8454442163859,22.00389,21.50123,21.28987,21.4093,21.51633,0.8601341,0.32658981097671647,0.42540013556627354,-0.8440224049315213,0.0,1.0,0.0
1.2376613618339023e+18,199.26535431903,46.6361663769339,24.30131,21.03926,19.38387,18.68426,18.1893,0.4192467,0.19776352595993016,0.860981216804228,0.4686159750906994,1.0,0.0,0.0
1.2376648740460956e+18,130.202793781899,23.3629369666812,21.23257,20.28969,20.54507,20.61016,20.6844,-0.0002455583,0.03408990681753981,0.1947356151113435,-0.9802631883633998,0.0,0.0,1.0
1.2376795043121728e+18,343.640471206988,19.2301113856566,26.09653,21.74456,21.76722,22.36622,22.01529,0.02341211,-0.33047950409892746,-0.8676510865755681,0.3714362520470548,0.0,1.0,0.0
1.2376529463803904e+18,5.13515977753745,-10.9660769850397,19.63472,18.64393,18.32735,18.25148,18.2107,-0.0004960553,-0.012100659928572774,0.02689632990008416,0.9995649861150594,0.0,0.0,1.0
1.237651540320518e+18,170.434302239455,67.9145047171705,17.13475,15.65394,15.1383,14.94128,14.87669,-9.718635e-05,0.25513056862332995,0.2566150353303743,-0.9322323297313428,0.0,0.0,1.0
1.2376562422349834e+18,334.509029953679,13.1891593441909,24.05835,22.29595,20.60607,19.65432,19.14367,0.5008268,0.05728756930569348,0.8102322064104956,0.5833025853690564,1.0,0.0,0.0
1.2376712622736678e+18,136.004351908319,12.533880794434,25.16784,21.3405,19.67999,18.82919,18.41505,0.4613787,-0.6087811044392509,-0.7926729147946037,-0.03248410424735355,1.0,0.0,0.0
1.2376651285254643e+18,137.092295686591,25.2353012074803,22.38224,22.75058,22.41942,21.44115,21.00802,0.8782368,0.4174047583955795,-0.9029349626081377,0.10238027626730059,1.0,0.0,0.0
1.2376515397997696e+18,243.881180375234,52.4984797497505,23.94876,21.89834,20.2689,19.44431,19.18356,0.5292106,-0.24381704296833664,0.5644455931275921,0.7886408700777667,1.0,0.0,0.0
1.2376625295266286e+18,207.900688744697,13.5314295090658,23.83711,22.13163,20.8371,19.81563,19.60948,0.6374331,0.48373432946452954,0.3003024190272371,0.8220824506239577,1.0,0.0,0.0
1.237665566608261e+18,217.518981441273,21.8057056710228,23.37691,22.53629,20.75921,19.69899,19.18051,0.5654051,0.7197542986476008,0.6692959573713625,0.18438186197305767,1.0,0.0,0.0
1.237679317479064e+18,0.875274642172997,9.07064894927975,25.60107,21.99527,20.591,19.7687,19.31904,0.5466309,-0.60102454329056,-0.7200816623735383,0.34677355417582745,1.0,0.0,0.0
1.2376487217836209e+18,216.649928095686,0.306951914819851,22.7755,22.51658,20.96567,19.83308,19.39606,0.7384495,-0.9464077499368017,0.11408361541300494,0.30215442997556397,1.0,0.0,0.0
1.2376802516345165e+18,30.0729684093739,28.1804657743008,24.48585,22.24312,20.42552,19.53329,19.0239,0.4912781,-0.2248777465068902,0.969868355113136,0.0937303199403618,1.0,0.0,0.0
1.237680529205101e+18,347.94705359543,28.3314484396126,21.85255,20.83301,20.49137,20.29151,20.43659,-0.0008028685,0.7169270112307566,-0.6948072634972859,-0.05708351039614968,0.0,0.0,1.0
1.2376805050383086e+18,329.273924265079,30.3397477792428,21.57783,19.45077,18.02469,17.40983,16.95621,0.2029193,-0.39356862074203824,0.26540378568655093,-0.8801503117709253,1.0,0.0,0.0
1.237651535482258e+18,126.087880966498,52.3849559137999,22.37015,22.15806,20.66467,19.66126,19.13964,0.5325984,-0.47533773584449757,-0.21465744679889828,0.8532152233850523,1.0,0.0,0.0
1.237657070087897e+18,33.2246599208734,-0.588361970187919,22.34693,22.40065,21.7173,20.95607,20.51278,0.595886,-0.19606584987398523,0.8084145608076948,-0.5549991715194661,1.0,0.0,0.0
1.2376672110446513e+18,131.691234463355,18.6122662095,25.5352,20.77015,18.99765,18.36807,17.9194,0.3782649,0.9403867816232429,-0.24579502680332202,-0.2350691509897326,1.0,0.0,0.0
1.2376805050480727e+18,355.14274634043,35.403156515684,24.40794,20.71139,19.11726,18.45054,18.03418,0.317449,0.6565056601363201,0.09437573061394812,-0.7483939735727823,1.0,0.0,0.0
1.2376788895948475e+18,26.2423189157726,-2.32752932487455,23.6783,22.0312,21.03052,19.77066,19.56166,0.7334431,-0.3055419158249864,-0.6148127132671057,-0.7270828462280874,1.0,0.0,0.0
1.2376642850990328e+18,135.044576977319,8.73696070048746,22.49062,20.3717,18.58538,17.9242,17.54852,0.3669379,0.7718889359479033,-0.03391322141531058,0.6348522379061522,1.0,0.0,0.0
1.2376515397962957e+18,234.712807311115,58.5032330712428,25.21834,24.28326,21.65998,20.29626,19.38503,0.6959991,0.23078885026197424,-0.2948309754169478,0.9272600511881481,1.0,0.0,0.0
1.2376543835872952e+18,133.393954510307,51.3009107070386,24.63467,25.11438,21.37795,21.61192,19.99956,0.002404557,0.06296252688793245,0.5062573932412076,0.8600809101453791,0.0,0.0,1.0
1.2376613607639616e+18,210.878196140894,43.7928061119343,20.75985,21.13743,20.68655,20.52475,20.84585,1.332327,-0.9077966694848014,-0.374734663954456,-0.18835906801437285,0.0,1.0,0.0
1.2376737066528942e+18,117.771664443824,42.5930501169706,23.96069,26.16163,21.79387,20.38351,19.433,0.816763,-0.006870223733791493,-0.18042286423114914,-0.983565142778289,1.0,0.0,0.0
1.2376619491693036e+18,158.144703559684,10.7139381877422,20.04074,18.22298,17.23043,16.78855,16.41181,0.0888609,-0.13463988882538225,-0.2431375842460697,-0.960602006797859,1.0,0.0,0.0
1.2376553478117788e+18,219.440616572157,57.2293504026579,20.82271,19.97072,19.66743,19.48233,19.4244,-0.0003499443,0.6925701454474362,-0.352559642765209,0.6293236781880889,0.0,0.0,1.0
1.2376786018316465e+18,335.12990572244,15.6299130049313,24.40232,23.3714,21.35256,19.9311,19.29776,0.6779848,0.5213408283738201,-0.8497789461125087,0.07797104215292287,1.0,0.0,0.0
1.2376591327463347e+18,219.323192991128,49.9675367507136,23.06258,23.01643,21.53829,20.48364,19.63692,0.5516379,0.7952375625441243,-0.5304917355964437,-0.2935570431496287,1.0,0.0,0.0
1.2376712611978286e+18,131.480650665957,10.5752988752208,21.27628,20.00252,19.17838,18.95055,18.79067,0.0003749161,-0.36446255041175785,0.18341420596948818,-0.9129766034219821,0.0,0.0,1.0
1.2376711404102615e+18,180.115716402492,5.60080019402114,18.91245,17.93873,17.48452,17.17486,17.02192,0.07384124,-0.38955494308441707,-0.6712173865982548,-0.6306458326562585,1.0,0.0,0.0
1.237663782589236e+18,5.65743022750796,-1.05712216659161,23.20474,22.42033,21.94366,21.46567,21.41541,0.794432,0.3982742987895146,-0.2878062293064579,-0.8709449794884399,1.0,0.0,0.0
1.2376623378652864e+18,239.69600840325,33.4218329319591,22.70652,22.5169,22.13145,21.68359,21.74499,0.7363728,-0.25031181708665934,-0.3391384047017012,0.9068236524722764,1.0,0.0,0.0
1.2376487201424676e+18,146.858316070007,-0.89306990194115,24.12444,21.96902,21.48764,21.12295,21.12535,2.1692,-0.4384057933369525,0.44828436065830957,-0.7790003160190424,0.0,1.0,0.0
1.2376662280544591e+18,312.34212163329,2.99244134961065,19.05341,17.27272,16.60083,16.36856,16.17266,1.905457e-05,0.2411557863006913,0.959042360839824,0.14859891267594172,0.0,0.0,1.0
1.237658203426e+18,147.405308444265,42.2260409293749,18.68625,16.58872,15.63027,15.19602,14.84152,0.0814672,0.1786867369310762,-0.04553986393385593,-0.9828515507632932,1.0,0.0,0.0
