obj_ID,alpha,delta,u,g,r,i,z,class,redshift
1.237680529205101e+18,347.94705359543,28.3314484396126,21.85255,20.83301,20.49137,20.29151,20.43659,STAR,-0.0008028685
1.2376805050383086e+18,329.273924265079,30.3397477792428,21.57783,19.45077,18.02469,17.40983,16.95621,GALAXY,0.2029193
1.237651535482258e+18,126.087880966498,52.3849559137999,22.37015,22.15806,20.66467,19.66126,19.13964,GALAXY,0.5325984
1.237657070087897e+18,33.2246599208734,-0.588361970187919,22.34693,22.40065,21.7173,20.95607,20.51278,GALAXY,0.595886
1.2376672110446513e+18,131.691234463355,18.6122662095,25.5352,20.77015,18.99765,18.36807,17.9194,GALAXY,0.3782649
1.2376805050480727e+18,355.14274634043,35.403156515684,24.40794,20.71139,19.11726,18.45054,18.03418,GALAXY,0.317449
1.2376788895948475e+18,26.2423189157726,-2.32752932487455,23.6783,22.0312,21.03052,19.77066,19.56166,GALAXY,0.7334431
1.2376642850990328e+18,135.044576977319,8.73696070048746,22.49062,20.3717,18.58538,17.9242,17.54852,GALAXY,0.3669379
1.2376515397962957e+18,234.712807311115,58.5032330712428,25.21834,24.28326,21.65998,20.29626,19.38503,GALAXY,0.6959991
1.2376543835872952e+18,133.393954510307,51.3009107070386,24.63467,25.11438,21.37795,21.61192,19.99956,STAR,0.002404557
1.2376613607639616e+18,210.878196140894,43.7928061119343,20.75985,21.13743,20.68655,20.52475,20.84585,QSO,1.332327
1.2376737066528942e+18,117.771664443824,42.5930501169706,23.96069,26.16163,21.79387,20.38351,19.433,GALAXY,0.816763
1.2376619491693036e+18,158.144703559684,10.7139381877422,20.04074,18.22298,17.23043,16.78855,16.41181,GALAXY,0.0888609
1.2376553478117788e+18,219.440616572157,57.2293504026579,20.82271,19.97072,19.66743,19.48233,19.4244,STAR,-0.0003499443
1.2376786018316465e+18,335.12990572244,15.6299130049313,24.40232,23.3714,21.35256,19.9311,19.29776,GALAXY,0.6779848
1.2376591327463347e+18,219.323192991128,49.9675367507136,23.06258,23.01643,21.53829,20.48364,19.63692,GALAXY,0.5516379
1.2376712611978286e+18,131.480650665957,10.5752988752208,21.27628,20.00252,19.17838,18.95055,18.79067,STAR,0.0003749161
1.2376711404102615e+18,180.115716402492,5.60080019402114,18.91245,17.93873,17.48452,17.17486,17.02192,GALAXY,0.07384124
1.237663782589236e+18,5.65743022750796,-1.05712216659161,23.20474,22.42033,21.94366,21.46567,21.41541,GALAXY,0.794432
1.2376623378652864e+18,239.69600840325,33.4218329319591,22.70652,22.5169,22.13145,21.68359,21.74499,GALAXY,0.7363728
1.2376487201424676e+18,146.858316070007,-0.89306990194115,24.12444,21.96902,21.48764,21.12295,21.12535,QSO,2.1692
1.2376662280544591e+18,312.34212163329,2.99244134961065,19.05341,17.27272,16.60083,16.36856,16.17266,STAR,1.905457e-05
1.237658203426e+18,147.405308444265,42.2260409293749,18.68625,16.58872,15.63027,15.19602,14.84152,GALAXY,0.0814672
1.237678859011687e+18,7.53743252828252,12.3742210559703,23.3809,21.7466,21.86609,21.98141,21.7121,STAR,-0.0009329384
1.2376621956072084e+18,206.357084082317,41.2957508969257,22.36989,21.8367,21.66644,21.26766,20.82716,QSO,1.691141
1.2376515392412055e+18,144.05715560951,61.7221099006722,20.35892,18.53361,17.40752,16.94004,16.58985,GALAXY,0.129712
1.2376696822637532e+18,4.94465218071753,8.60756106867969,22.8884,21.10734,20.74022,20.55684,20.37292,STAR,2.156885e-05
1.237678860612928e+18,345.480916279836,12.8918206874438,26.6741,22.63833,21.07787,20.04363,19.76698,GALAXY,0.8647178
1.2376575962240123e+18,123.410423846415,38.3439750041862,19.31456,19.13036,19.46549,19.71126,20.06288,STAR,-1.198518e-05
1.2376674300984036e+18,151.578858986194,23.372344794611,22.24773,22.21863,21.94261,21.60416,21.30295,GALAXY,0.893425
1.23765149683522e+18,126.340144491474,52.6959663705097,26.02441,22.49961,20.69312,19.8543,19.19279,GALAXY,0.5049531
1.237678859556881e+18,26.9136856620992,11.9549502802469,22.33501,21.65568,20.09432,19.30313,19.00712,GALAXY,0.3782053
1.23766773126765e+18,121.289065902833,10.6803016983552,20.60591,18.65819,17.46081,16.98232,16.59193,GALAXY,0.1765009
1.237663782597755e+18,25.1298220237165,-1.06878352759039,19.98817,18.83359,18.1895,17.84792,17.59257,GALAXY,0.1597398
1.2376517373821583e+18,213.380560329203,2.93271949122046,19.67696,18.35908,17.65569,17.24561,16.98846,GALAXY,0.1471284
1.2376593249573937e+18,249.56823972916,35.8817274517677,23.12747,21.84552,20.17401,19.29331,18.836,GALAXY,0.4646699
1.2376575897849697e+18,178.818983214024,54.2404720973651,21.96587,22.20772,21.63653,21.68265,21.12664,QSO,1.139634
1.237680302099269e+18,327.912146446467,22.1782144948263,23.08569,21.45871,21.09983,21.05593,21.01911,STAR,-0.0006375941
1.237665026512126e+18,174.949489930238,35.7616603262053,19.16502,17.28136,16.04443,15.5901,15.22704,GALAXY,0.1745699
1.237658423541891e+18,132.749502523495,4.57490342207801,24.34629,22.51854,20.76635,19.71628,19.40944,GALAXY,0.5364922
1.237672764978824e+18,348.313317963505,21.5166750731228,22.19736,21.41122,19.99614,19.04344,18.55042,GALAXY,0.5111781
1.2376637831389517e+18,34.9519216276965,-0.646985069500643,22.02081,21.10591,20.85915,20.735,20.66264,STAR,0.0007880917
1.2376609629395356e+18,137.710690176036,34.9871918025419,20.34211,19.53346,19.02552,18.60415,18.54759,GALAXY,0.150378
1.2376654415163556e+18,196.355248570775,29.2964789630317,16.80417,14.94664,14.15741,13.77125,13.49404,GALAXY,0.02354664
1.2376613843778276e+18,132.694383849322,30.4591448994553,20.16566,18.30062,17.36895,16.94196,16.62095,GALAXY,0.09714699
1.237665101138298e+18,216.715675744166,29.6932808668883,24.40325,22.15382,20.73898,19.54776,19.30876,GALAXY,0.6269023
1.2376623373276948e+18,237.873626215358,34.0795325610744,22.13476,21.95108,20.50889,19.59125,19.09142,GALAXY,0.5703648
1.2376543986168627e+18,172.690882593182,63.7428987404096,20.888,20.35546,20.13398,19.99861,19.90247,QSO,2.669607
1.2376788251739428e+18,331.45906473631,4.25688441976543,21.74043,19.74718,18.23933,17.67031,17.29193,GALAXY,0.2680191
1.237657770170319e+18,142.349982166757,48.3555378507512,23.03208,21.88005,20.26033,19.39682,18.88207,GALAXY,0.477573
1.2376683314964073e+18,232.382914240205,11.5755547660673,21.11494,18.86198,17.4888,16.96079,16.64711,GALAXY,0.2080687
1.2376654425916703e+18,200.592607784115,29.548213221577,21.03289,20.83735,20.61638,20.55884,20.07757,QSO,0.9846395
1.2376788595540623e+18,20.3029067065824,12.3675067481583,25.0361,22.93654,21.02671,20.00514,19.39521,GALAXY,0.5228226
1.237658203431633e+18,164.056725879891,47.1118124916816,23.14844,22.35833,20.94588,19.78474,19.42639,GALAXY,0.5665485
1.23766347926143e+18,339.388347979934,0.0009182369046001,22.36418,19.97594,18.61385,18.09162,17.69118,GALAXY,0.2129108
1.237663788490949e+18,116.383845674175,49.9494954657824,24.13391,22.76196,21.21533,20.14036,19.42286,STAR,0.0002914753
1.2376637852784394e+18,16.7160806754512,0.980059566485913,18.49599,16.98232,16.31666,16.02161,15.85163,STAR,-0.0004135691
1.2376788595467878e+18,3.2889237109311,12.8918496512579,27.48973,20.80246,19.82175,18.69261,18.3043,STAR,-0.0001479737
1.2376660895169252e+18,18.9052687616994,19.6484849090873,22.70935,20.88217,19.06419,18.42844,18.02671,GALAXY,0.353816
1.237662307262137e+18,212.186403674391,39.8207944312528,24.60897,21.17395,19.46393,18.73379,18.28319,GALAXY,0.4251047
1.2376654415287424e+18,227.081701998321,22.8010625373627,23.84885,22.45278,20.84011,20.03293,19.30689,GALAXY,0.4721279
1.237661849851462e+18,162.253832845812,41.7572247101107,20.48061,20.38242,20.03172,19.80315,19.68333,QSO,1.457761
1.2376663000215724e+18,56.7703611582677,-0.607835299531924,23.22005,22.89477,20.96826,19.97837,19.41876,GALAXY,0.4869024
1.237678617940199e+18,326.931563569136,1.15344768409648,23.18212,23.69343,22.62397,22.45177,21.6412,GALAXY,1.456174
1.2376593485650988e+18,203.825667788851,8.18386978127997,20.63205,19.78734,18.1673,17.58497,17.21468,GALAXY,0.3233692
1.2376794345234107e+18,11.3601387227833,-2.80003033126259,21.9289,20.34001,18.77886,18.16727,17.77781,GALAXY,0.3390318
1.237657401345901e+18,139.420928955086,44.9558752910433,25.42519,22.29782,20.52947,19.53461,19.04271,GALAXY,0.5249239
1.237678858473374e+18,4.05695053936813,11.9454887459967,24.33585,21.76823,21.58871,21.47188,21.51796,QSO,3.160391
1.23765294852676e+18,2.52429166798137,-9.29798450936258,21.47195,19.01692,17.7287,17.22119,16.97235,GALAXY,0.2191088
1.2376583043541235e+18,165.617085173269,59.280659601322,24.63466,23.75071,21.82231,21.73886,22.38972,STAR,-0.0001123925
1.237678858994779e+18,328.096840410419,9.90421277884092,22.48729,20.24644,19.21977,18.98786,18.79393,STAR,-5.431824e-05
1.237655126093857e+18,209.453896019475,5.09114266072836,18.64572,17.32226,16.83019,16.49622,16.35355,GALAXY,0.05199211
1.2376546053207493e+18,148.729548828223,3.96178176609493,20.57194,18.52923,17.32378,16.84983,16.50305,GALAXY,0.1733143
1.2376650259786632e+18,184.575724159645,35.8051495840009,24.54914,21.60189,20.165,19.57544,19.3399,GALAXY,0.2484719
1.2376682928358031e+18,168.519488530556,18.4555455762309,21.55148,20.01551,18.4605,17.89807,17.52988,GALAXY,0.2765628
1.237654651497808e+18,146.001551788034,52.3246124353992,21.7424,21.16652,20.7086,20.31483,20.06614,GALAXY,0.5363349
1.2376543809030725e+18,135.944147494573,49.8467818492373,22.79682,22.18691,21.7706,21.76246,21.81119,GALAXY,0.1957705
1.2376786023668785e+18,331.172629537772,15.3559843699827,26.73016,21.81999,20.16184,18.99315,18.46074,GALAXY,0.5671422
1.2376507962194e+18,144.711279608111,0.117501051372788,20.16828,18.84968,18.69235,18.6511,18.64125,STAR,0.0002994257
1.2376593249504463e+18,234.933392332414,47.4016174513027,18.22696,17.10744,16.74276,16.50521,16.42046,GALAXY,0.0603799
1.237662341091558e+18,250.729898286328,21.0376380610324,20.3212,18.44232,17.39133,16.84113,16.34952,GALAXY,0.08665197
1.237668348136784e+18,216.700579123511,13.8646791406005,23.08996,20.05626,18.36326,17.77153,17.36807,GALAXY,0.3441281
1.2376788595542592e+18,20.9037286154309,12.3476333418139,25.61317,23.79294,21.41154,20.15399,19.45592,GALAXY,0.7254084
1.237662306728346e+18,220.254872665215,36.907153195044,21.74187,21.25125,20.6202,19.71413,19.55863,GALAXY,0.7125375
1.2376625295252526e+18,204.72356338951,13.939010156852,25.56695,22.33096,20.37679,19.33549,18.84222,GALAXY,0.5382576
1.2376577750069414e+18,137.161582156995,41.1723154841634,24.10277,23.0992,21.59729,20.22401,19.70886,STAR,0.0002084944
1.2376543814379768e+18,130.575984183827,47.0780474875724,18.10654,16.39682,15.61942,15.23801,14.95248,GALAXY,0.02374463
1.2376803337975895e+18,26.1763180295142,29.1902695479471,22.64663,21.7927,21.7023,21.90901,21.65362,STAR,-0.0001291237
1.2376582045107487e+18,182.307233306129,49.8772736297597,20.36251,20.02928,19.98763,19.60293,19.65218,QSO,1.659734
1.237657627899069e+18,127.686417151966,33.5222429217278,24.44618,21.3736,19.64441,18.87441,18.39526,GALAXY,0.4246749
1.237655107288302e+18,129.914274656681,43.7716433405118,24.06318,21.53872,21.18327,21.09321,20.54653,QSO,2.998869
1.2376788590082135e+18,359.293609591658,12.3494661887103,23.07997,24.65114,21.96151,20.72048,19.93665,GALAXY,0.841622
1.237662501080466e+18,241.515742293103,36.8767468377223,23.26423,22.70265,20.76717,19.65791,18.9736,GALAXY,0.6309897
1.2376593260228774e+18,232.279678949517,49.9811942045574,20.37542,20.32073,19.98309,19.90325,19.82564,GALAXY,0.0
1.2376637826015567e+18,33.8285810337046,-1.0777915208781,24.58455,21.27312,19.64214,19.01786,18.60863,GALAXY,0.3729934
1.2376623024419635e+18,234.509209932902,40.583628407984,21.89358,21.45392,21.44022,21.23052,22.07231,QSO,1.577937
1.237670966467363e+18,158.87167112685,19.0579342813552,19.83883,18.27994,17.05359,16.50634,16.17964,GALAXY,0.1867152
1.2376677817630067e+18,189.852861772226,21.7096795256619,26.07199,22.22992,20.74382,19.85009,19.32511,GALAXY,0.5745841
1.23766076537589e+18,132.514616247826,31.9055230534188,25.72025,23.93164,21.2515,19.96948,19.35663,GALAXY,0.7824956
1.237661463847568e+18,252.742717631426,21.616546555668,20.31693,19.34611,18.96872,18.84442,18.7375,STAR,-0.0003852486
1.2376555040321052e+18,252.645747593276,40.4779102138212,23.71894,21.67172,20.0331,19.0517,18.65263,GALAXY,0.5220532
1.2376623072741304e+18,241.719047872733,27.3244868135826,24.13032,22.03686,20.32169,19.26089,18.79439,GALAXY,0.5478697
